Season,HomeTeam,AwayTeam,FTHG,FTAG,HS,AS,FTR,B365H,B365D,B365A,mktProb_homeWin,mktProb_Draw,mktProb_awayWin,results,predictions,probability,bet,payout,cum_payout,bankroll,payout_frac,cum_payout_frac,bankroll_frac,payout_kelly,cum_payout_kelly,bankroll_kelly
2021-2022,Tottenham,Man United,0.0,3.0,9.0,10.0,A,2.87,3.6,2.37,0.33,0.27,0.4,2,0,0.362,1,-50.0,-2886.0,-1886.0,-0.9581172639543521,-981.7957719848674,18.20422801513269,-0.34160026549160405,-991.2541002390691,8.74589976092947
2021-2022,Norwich,Leeds,1.0,2.0,14.0,13.0,A,3.4,3.5,2.1,0.28,0.27,0.45,2,1,0.462,1,-50.0,-2936.0,-1936.0,-0.9102114007566344,-982.7059833856241,17.294016614376055,-0.46001319420985437,-991.714113433279,8.285886566719617
2021-2022,Aston Villa,West Ham,1.0,4.0,9.0,21.0,A,2.8,3.5,2.45,0.34,0.27,0.39,2,2,0.52,1,72.50000000000001,-2863.5,-1863.5,1.2538162045422643,-981.4521671810818,18.54783281891832,0.48809050557082756,-991.2260229277081,8.773977072290444
2021-2022,Wolves,Everton,2.0,1.0,10.0,14.0,H,2.2,3.2,3.5,0.43,0.3,0.27,1,1,0.542,1,60.00000000000001,-2803.5,-1803.5,1.1128699691350994,-980.3392972119467,19.66070278805342,0.38936917902686313,-990.8366537486812,9.163346251317307
2021-2022,Southampton,Aston Villa,1.0,0.0,9.0,14.0,H,1.95,3.6,3.75,0.48,0.26,0.25,1,1,0.692,1,47.5,-2756.0,-1756.0,0.9338833824325374,-979.4054138295141,20.594586170485957,0.4889597261051945,-990.347694022576,9.652305977422502
2021-2022,Southampton,Aston Villa,1.0,0.0,9.0,14.0,H,1.95,3.6,3.75,0.48,0.26,0.25,1,1,0.616,1,47.5,-2708.5,-1708.5,0.9782428430980831,-978.4271709864161,21.57282901358404,0.3677428032544041,-989.9799512193216,10.020048780676905
2021-2022,Man United,Man City,0.0,2.0,5.0,16.0,A,4.75,4.0,1.7,0.2,0.24,0.56,2,1,0.388,1,-50.0,-2758.5,-1758.5,-1.0786414506792021,-979.5058124370953,20.494187562904838,-0.6034950948623379,-990.5834463141839,9.416553685814568
2021-2022,Brentford,Norwich,1.0,2.0,19.0,9.0,A,1.6,4.0,5.75,0.6,0.24,0.17,2,1,0.61,0,-0.0,-2758.5,-1758.5,0.0,-979.5058124370953,20.494187562904838,0.0,-990.5834463141839,9.416553685814568
2021-2022,Chelsea,Burnley,1.0,1.0,25.0,5.0,D,1.25,6.0,12.0,0.76,0.16,0.08,0,1,0.704,0,-0.0,-2758.5,-1758.5,0.0,-979.5058124370953,20.494187562904838,0.0,-990.5834463141839,9.416553685814568
2021-2022,Crystal Palace,Wolves,2.0,0.0,13.0,4.0,H,2.45,3.2,3.0,0.39,0.3,0.32,1,1,0.482,1,72.50000000000001,-2686.0,-1686.0,1.485828598310601,-978.0199838387847,21.98001616121544,0.47644035021832554,-990.1070059639655,9.892994036032894
2021-2022,Brighton,Newcastle,1.0,1.0,14.0,6.0,D,1.57,3.9,6.0,0.6,0.24,0.16,0,1,0.678,1,-50.0,-2736.0,-1736.0,-1.099000808060772,-979.1189846468454,20.881015353154666,-0.32287414386543395,-990.429880107831,9.57011989216746
2021-2022,Arsenal,Watford,1.0,0.0,14.0,7.0,H,1.36,4.75,8.5,0.69,0.2,0.11,1,1,0.778,1,18.000000000000004,-2718.0,-1718.0,0.3758582763567841,-978.7431263704887,21.25687362951145,0.12375716931906398,-990.3061229385119,9.693877061486523
2021-2022,Everton,Tottenham,0.0,0.0,12.0,8.0,D,3.1,3.25,2.37,0.31,0.29,0.4,0,1,0.462,1,-50.0,-2768.0,-1768.0,-1.0628436814755726,-979.8059700519642,20.194029948035876,-0.44744089615123434,-990.753563834663,9.24643616533529
2021-2022,Leeds,Leicester,1.0,1.0,18.0,9.0,D,2.8,3.5,2.45,0.34,0.27,0.39,0,1,0.39,0,-0.0,-2768.0,-1768.0,0.0,-979.8059700519642,20.194029948035876,0.0,-990.753563834663,9.24643616533529
2021-2022,West Ham,Liverpool,3.0,2.0,7.0,16.0,H,4.75,4.0,1.7,0.2,0.24,0.56,1,0,0.394,1,-50.0,-2818.0,-1818.0,-1.009701497401794,-980.815671549366,19.184328450634084,-0.4583928358037714,-991.2119566704669,8.788043329531519
2021-2022,Leicester,Chelsea,0.0,3.0,4.0,16.0,A,4.75,3.75,1.75,0.2,0.25,0.54,2,2,0.466,0,0.0,-2818.0,-1818.0,0.0,-980.815671549366,19.184328450634084,0.0,-991.2119566704669,8.788043329531519
2021-2022,Aston Villa,Brighton,2.0,0.0,9.0,6.0,H,2.45,3.3,2.9,0.39,0.29,0.33,1,1,0.576,1,72.50000000000001,-2745.5,-1745.5,1.3908638126709714,-979.424807736695,20.575192263305055,0.649154521417281,-990.5628021490496,9.437197850948799
2021-2022,Burnley,Crystal Palace,3.0,3.0,15.0,18.0,D,2.7,3.2,2.7,0.35,0.3,0.35,0,2,0.464,1,-50.0,-2795.5,-1795.5,-1.0287596131652528,-980.4535673498602,19.546432650139803,-0.35741626189227726,-990.9202184109419,9.079781589056521
2021-2022,Newcastle,Brentford,3.0,3.0,23.0,10.0,D,2.62,3.4,2.7,0.37,0.28,0.35,0,1,0.4,0,-0.0,-2795.5,-1795.5,0.0,-980.4535673498602,19.546432650139803,0.0,-990.9202184109419,9.079781589056521
2021-2022,Norwich,Southampton,2.0,1.0,8.0,17.0,H,3.6,3.5,2.05,0.26,0.27,0.46,1,2,0.446,0,-0.0,-2795.5,-1795.5,0.0,-980.4535673498602,19.546432650139803,0.0,-990.9202184109419,9.079781589056521
2021-2022,Watford,Man United,4.0,1.0,20.0,9.0,H,6.5,4.75,1.45,0.15,0.2,0.65,1,1,0.556,1,275.0,-2520.5,-1520.5,5.375268978788446,-975.0782983710718,24.921701628928247,8.676866281042141,-982.2433521298997,17.75664787009866
2021-2022,Wolves,West Ham,1.0,0.0,15.0,8.0,H,3.0,3.25,2.4,0.31,0.29,0.39,1,2,0.486,1,-50.0,-2570.5,-1570.5,-1.2460850814464124,-976.3243834525182,23.675616547481834,-0.6086142876487609,-982.8519664175484,17.1480335824499
2021-2022,Liverpool,Arsenal,4.0,0.0,19.0,5.0,H,1.45,4.75,6.5,0.65,0.2,0.15,1,1,0.674,0,0.0,-2570.5,-1570.5,0.0,-976.3243834525182,23.675616547481834,0.0,-982.8519664175484,17.1480335824499
2021-2022,Man City,Everton,3.0,0.0,17.0,4.0,H,1.14,8.0,19.0,0.83,0.12,0.05,1,1,0.812,0,0.0,-2570.5,-1570.5,0.0,-976.3243834525182,23.675616547481834,0.0,-982.8519664175484,17.1480335824499
2021-2022,Tottenham,Leeds,2.0,1.0,13.0,18.0,H,1.7,4.2,4.5,0.56,0.23,0.21,1,1,0.406,0,0.0,-2570.5,-1570.5,0.0,-976.3243834525182,23.675616547481834,0.0,-982.8519664175484,17.1480335824499
2021-2022,Arsenal,Newcastle,2.0,0.0,24.0,9.0,H,1.44,4.75,7.0,0.66,0.2,0.14,1,1,0.768,1,21.999999999999996,-2548.5,-1548.5,0.5208635640446003,-975.8035198884736,24.196480111526434,0.30596822403113366,-982.5459981935172,17.454001806481035
2021-2022,Crystal Palace,Aston Villa,1.0,2.0,8.0,10.0,A,2.2,3.4,3.3,0.43,0.28,0.29,2,1,0.678,1,-50.0,-2598.5,-1598.5,-1.2098240055763219,-977.01334389405,22.98665610595011,-1.1484678983689969,-983.6944660918862,16.30553390811204
2021-2022,Liverpool,Southampton,4.0,0.0,20.0,7.0,H,1.28,6.0,9.0,0.74,0.16,0.1,1,1,0.612,0,0.0,-2598.5,-1598.5,0.0,-977.01334389405,22.98665610595011,0.0,-983.6944660918862,16.30553390811204
2021-2022,Norwich,Wolves,0.0,0.0,14.0,5.0,D,3.5,3.3,2.15,0.27,0.29,0.44,0,2,0.388,0,-0.0,-2598.5,-1598.5,0.0,-977.01334389405,22.98665610595011,0.0,-983.6944660918862,16.30553390811204
2021-2022,Brighton,Leeds,0.0,0.0,20.0,11.0,D,2.05,3.4,3.75,0.47,0.28,0.25,0,0,0.344,1,120.0,-2478.5,-1478.5,2.758398732714013,-974.254945161336,25.745054838664124,1.2569180467460508,-982.4375480451401,17.56245195485809
2021-2022,Brentford,Everton,1.0,0.0,6.0,14.0,H,2.25,3.2,3.4,0.42,0.3,0.28,1,1,0.442,0,0.0,-2478.5,-1478.5,0.0,-974.254945161336,25.745054838664124,0.0,-982.4375480451401,17.56245195485809
2021-2022,Leicester,Watford,4.0,2.0,18.0,16.0,H,1.61,4.0,5.5,0.59,0.24,0.17,1,1,0.512,0,0.0,-2478.5,-1478.5,0.0,-974.254945161336,25.745054838664124,0.0,-982.4375480451401,17.56245195485809
2021-2022,Man City,West Ham,2.0,1.0,19.0,5.0,H,1.28,5.75,10.0,0.74,0.16,0.09,1,1,0.66,0,0.0,-2478.5,-1478.5,0.0,-974.254945161336,25.745054838664124,0.0,-982.4375480451401,17.56245195485809
2021-2022,Chelsea,Man United,1.0,1.0,24.0,3.0,D,1.57,4.0,6.0,0.6,0.24,0.16,0,1,0.684,1,-50.0,-2528.5,-1528.5,-1.2872527419332063,-975.5421979032692,24.45780209673092,-0.5892313785614101,-983.0267794237016,16.97322057629668
2021-2022,Newcastle,Norwich,1.0,1.0,9.0,16.0,D,1.95,3.5,3.9,0.49,0.27,0.24,0,1,0.452,0,-0.0,-2528.5,-1528.5,0.0,-975.5421979032692,24.45780209673092,0.0,-983.0267794237016,16.97322057629668
2021-2022,Leeds,Crystal Palace,1.0,0.0,15.0,9.0,H,2.4,3.3,3.0,0.4,0.29,0.32,1,2,0.408,1,-50.0,-2578.5,-1578.5,-1.2228901048365461,-976.7650880081057,23.23491199189437,-0.5995102065039923,-983.6262896302055,16.373710369792686
2021-2022,Southampton,Leicester,2.0,2.0,15.0,15.0,D,2.37,3.5,2.87,0.4,0.27,0.33,0,0,0.406,1,125.0,-2453.5,-1453.5,2.9043639989867964,-973.8607240091189,26.139275990881167,1.783638714840738,-981.8426509153647,18.157349084633424
2021-2022,Watford,Chelsea,1.0,2.0,13.0,8.0,A,10.0,5.25,1.3,0.09,0.18,0.73,2,2,0.522,0,0.0,-2453.5,-1453.5,0.0,-973.8607240091189,26.139275990881167,0.0,-981.8426509153647,18.157349084633424
2021-2022,West Ham,Brighton,1.0,1.0,14.0,9.0,D,1.95,3.6,3.8,0.49,0.26,0.25,0,1,0.516,0,-0.0,-2453.5,-1453.5,0.0,-973.8607240091189,26.139275990881167,0.0,-981.8426509153647,18.157349084633424
2021-2022,Wolves,Burnley,0.0,0.0,16.0,6.0,D,1.85,3.5,4.33,0.51,0.27,0.22,0,1,0.572,1,-50.0,-2503.5,-1503.5,-1.3069637995440584,-975.167687808663,24.83231219133711,-0.5459931839234397,-982.3886440992882,17.611355900709984
2021-2022,Wolves,Burnley,0.0,0.0,16.0,6.0,D,1.85,3.5,4.33,0.51,0.27,0.22,0,1,0.628,1,-50.0,-2553.5,-1553.5,-1.2416156095668556,-976.4093034182299,23.590696581770253,-0.6689474700995488,-983.0575915693877,16.942408430610435
2021-2022,Wolves,Burnley,0.0,0.0,16.0,6.0,D,1.85,3.5,4.33,0.51,0.27,0.22,0,1,0.404,0,-0.0,-2553.5,-1553.5,0.0,-976.4093034182299,23.590696581770253,0.0,-983.0575915693877,16.942408430610435
2021-2022,Wolves,Burnley,0.0,0.0,16.0,6.0,D,1.85,3.5,4.33,0.51,0.27,0.22,0,1,0.462,0,-0.0,-2553.5,-1553.5,0.0,-976.4093034182299,23.590696581770253,0.0,-983.0575915693877,16.942408430610435
2021-2022,Aston Villa,Man City,1.0,2.0,9.0,17.0,A,9.0,5.25,1.33,0.11,0.18,0.71,2,2,0.692,0,0.0,-2553.5,-1553.5,0.0,-976.4093034182299,23.590696581770253,0.0,-983.0575915693877,16.942408430610435
2021-2022,Everton,Liverpool,1.0,4.0,8.0,16.0,A,7.5,5.25,1.36,0.13,0.18,0.69,2,2,0.434,0,0.0,-2553.5,-1553.5,0.0,-976.4093034182299,23.590696581770253,0.0,-983.0575915693877,16.942408430610435
2021-2022,Everton,Liverpool,1.0,4.0,8.0,16.0,A,7.5,5.25,1.36,0.13,0.18,0.69,2,2,0.528,0,0.0,-2553.5,-1553.5,0.0,-976.4093034182299,23.590696581770253,0.0,-983.0575915693877,16.942408430610435
2021-2022,Tottenham,Brentford,2.0,0.0,11.0,6.0,H,1.6,4.2,5.25,0.59,0.23,0.18,1,1,0.514,0,0.0,-2553.5,-1553.5,0.0,-976.4093034182299,23.590696581770253,0.0,-983.0575915693877,16.942408430610435
2021-2022,Man United,Arsenal,3.0,2.0,14.0,17.0,H,1.95,3.75,3.75,0.49,0.26,0.26,1,2,0.504,1,-50.0,-2603.5,-1603.5,-1.1795348290885126,-977.5888382473184,22.41116175268174,-1.205097115790194,-984.2626886851779,15.737311314820241
2021-2022,West Ham,Chelsea,3.0,2.0,11.0,19.0,H,4.75,3.6,1.75,0.2,0.26,0.54,1,2,0.55,0,-0.0,-2603.5,-1603.5,0.0,-977.5888382473184,22.41116175268174,0.0,-984.2626886851779,15.737311314820241
2021-2022,Newcastle,Burnley,1.0,0.0,19.0,10.0,H,2.3,3.3,3.2,0.41,0.29,0.3,1,1,0.482,1,64.99999999999999,-2538.5,-1538.5,1.456725513924313,-976.1321127333941,23.86788726660605,0.6424878867914858,-983.6202007983863,16.37979920161173
2021-2022,Southampton,Brighton,1.0,1.0,14.0,14.0,D,2.45,3.2,3.0,0.39,0.3,0.32,0,1,0.402,0,-0.0,-2538.5,-1538.5,0.0,-976.1321127333941,23.86788726660605,0.0,-983.6202007983863,16.37979920161173
2021-2022,Southampton,Brighton,1.0,1.0,14.0,14.0,D,2.45,3.2,3.0,0.39,0.3,0.32,0,1,0.504,1,-50.0,-2588.5,-1588.5,-1.1933943633303026,-977.3255070967244,22.67449290327575,-0.624149606674318,-984.2443504050607,15.75564959493741
2021-2022,Southampton,Brighton,1.0,1.0,14.0,14.0,D,2.45,3.2,3.0,0.39,0.3,0.32,0,0,0.438,1,110.00000000000001,-2478.5,-1478.5,2.494194219360333,-974.8313128773641,25.16868712263608,1.5195651195188524,-982.7247852855419,17.27521471445626
2021-2022,Southampton,Brighton,1.0,1.0,14.0,14.0,D,2.45,3.2,3.0,0.39,0.3,0.32,0,1,0.488,1,-50.0,-2528.5,-1528.5,-1.258434356131804,-976.0897472334959,23.910252766504275,-0.6174539634268547,-983.3422392489688,16.657760751029407
2021-2022,Wolves,Liverpool,0.0,1.0,3.0,17.0,A,8.0,4.75,1.4,0.12,0.2,0.68,2,2,0.486,0,0.0,-2528.5,-1528.5,0.0,-976.0897472334959,23.910252766504275,0.0,-983.3422392489688,16.657760751029407
2021-2022,Watford,Man City,1.0,3.0,11.0,26.0,A,12.0,7.0,1.2,0.08,0.14,0.79,2,2,0.658,0,0.0,-2528.5,-1528.5,0.0,-976.0897472334959,23.910252766504275,0.0,-983.3422392489688,16.657760751029407
2021-2022,Leeds,Brentford,2.0,2.0,13.0,9.0,D,1.95,3.6,3.8,0.49,0.26,0.25,0,1,0.51,0,-0.0,-2528.5,-1528.5,0.0,-976.0897472334959,23.910252766504275,0.0,-983.3422392489688,16.657760751029407
2021-2022,Man United,Crystal Palace,1.0,0.0,16.0,8.0,H,1.5,4.33,6.5,0.63,0.22,0.15,1,1,0.478,0,0.0,-2528.5,-1528.5,0.0,-976.0897472334959,23.910252766504275,0.0,-983.3422392489688,16.657760751029407
2021-2022,Tottenham,Norwich,3.0,0.0,17.0,10.0,H,1.36,5.0,8.5,0.7,0.19,0.11,1,1,0.72,0,0.0,-2528.5,-1528.5,0.0,-976.0897472334959,23.910252766504275,0.0,-983.3422392489688,16.657760751029407
2021-2022,Aston Villa,Leicester,2.0,1.0,13.0,12.0,H,2.37,3.4,3.0,0.4,0.28,0.32,1,0,0.494,1,-50.0,-2578.5,-1578.5,-1.1955126383252137,-977.2852598718212,22.714740128179063,-0.9960912962930282,-984.3383305452618,15.66166945473638
2021-2022,Everton,Arsenal,2.0,1.0,11.0,10.0,H,3.4,3.5,2.1,0.28,0.27,0.45,1,2,0.392,0,-0.0,-2578.5,-1578.5,0.0,-977.2852598718212,22.714740128179063,0.0,-984.3383305452618,15.66166945473638
2021-2022,Brentford,Watford,2.0,1.0,14.0,6.0,H,2.25,3.3,3.3,0.42,0.29,0.29,1,1,0.43,0,0.0,-2578.5,-1578.5,0.0,-977.2852598718212,22.714740128179063,0.0,-984.3383305452618,15.66166945473638
2021-2022,Man City,Wolves,1.0,0.0,24.0,2.0,H,1.14,8.0,19.0,0.83,0.12,0.05,1,1,0.708,0,0.0,-2578.5,-1578.5,0.0,-977.2852598718212,22.714740128179063,0.0,-984.3383305452618,15.66166945473638
2021-2022,Arsenal,Southampton,3.0,0.0,15.0,11.0,H,1.61,4.0,5.5,0.59,0.24,0.17,1,1,0.682,1,30.500000000000004,-2548.0,-1548.0,0.6927995739094616,-976.5924602979117,23.407539702088524,0.338071910340348,-984.0002586349215,15.999741365076728
2021-2022,Chelsea,Leeds,3.0,2.0,16.0,12.0,H,1.25,5.75,12.0,0.76,0.16,0.08,1,1,0.722,0,0.0,-2548.0,-1548.0,0.0,-976.5924602979117,23.407539702088524,0.0,-984.0002586349215,15.999741365076728
2021-2022,Liverpool,Aston Villa,1.0,0.0,20.0,4.0,H,1.2,7.0,13.0,0.79,0.14,0.07,1,1,0.776,0,0.0,-2548.0,-1548.0,0.0,-976.5924602979117,23.407539702088524,0.0,-984.0002586349215,15.999741365076728
2021-2022,Norwich,Man United,0.0,1.0,11.0,13.0,A,7.0,4.5,1.45,0.14,0.21,0.65,2,1,0.358,1,-50.0,-2598.0,-1598.0,-1.1703769851044263,-977.7628372830161,22.2371627169841,-1.349448591223508,-985.349707226145,14.65029277385322
2021-2022,Burnley,West Ham,0.0,0.0,9.0,16.0,D,3.6,3.6,2.0,0.26,0.26,0.47,0,2,0.376,0,-0.0,-2598.0,-1598.0,0.0,-977.7628372830161,22.2371627169841,0.0,-985.349707226145,14.65029277385322
2021-2022,Leicester,Newcastle,4.0,0.0,8.0,12.0,H,1.66,4.1,4.75,0.57,0.23,0.2,1,1,0.516,0,0.0,-2598.0,-1598.0,0.0,-977.7628372830161,22.2371627169841,0.0,-985.349707226145,14.65029277385322
2021-2022,Crystal Palace,Everton,3.0,1.0,17.0,12.0,H,2.3,3.2,3.3,0.41,0.3,0.29,1,1,0.446,0,0.0,-2598.0,-1598.0,0.0,-977.7628372830161,22.2371627169841,0.0,-985.349707226145,14.65029277385322
2021-2022,Norwich,Aston Villa,0.0,2.0,7.0,17.0,A,3.3,3.3,2.25,0.29,0.29,0.42,2,2,0.386,0,0.0,-2598.0,-1598.0,0.0,-977.7628372830161,22.2371627169841,0.0,-985.349707226145,14.65029277385322
2021-2022,Man City,Leeds,7.0,0.0,31.0,6.0,H,1.14,8.5,15.0,0.83,0.11,0.06,1,1,0.634,0,0.0,-2598.0,-1598.0,0.0,-977.7628372830161,22.2371627169841,0.0,-985.349707226145,14.65029277385322
2021-2022,Brighton,Wolves,0.0,1.0,12.0,8.0,A,2.25,3.1,3.5,0.42,0.31,0.27,2,1,0.43,0,-0.0,-2598.0,-1598.0,0.0,-977.7628372830161,22.2371627169841,0.0,-985.349707226145,14.65029277385322
2021-2022,Crystal Palace,Southampton,2.0,2.0,9.0,15.0,D,2.15,3.3,3.5,0.44,0.29,0.27,0,1,0.686,1,-50.0,-2648.0,-1648.0,-1.111858135849205,-978.8746954188653,21.125304581134895,-0.9602007174710169,-986.309907943616,13.690092056382204
2021-2022,Arsenal,West Ham,2.0,0.0,21.0,7.0,H,2.1,3.6,3.3,0.45,0.26,0.29,1,1,0.58,1,55.00000000000001,-2593.0,-1593.0,1.1618917519624192,-977.7128036669028,22.287196333097313,0.5978821751052157,-985.7120257685108,14.28797423148742
2021-2022,Chelsea,Everton,1.0,1.0,23.0,5.0,D,1.22,6.5,13.0,0.78,0.15,0.07,0,1,0.752,0,-0.0,-2593.0,-1593.0,0.0,-977.7128036669028,22.287196333097313,0.0,-985.7120257685108,14.28797423148742
2021-2022,Liverpool,Newcastle,3.0,1.0,23.0,4.0,H,1.12,9.0,19.0,0.84,0.11,0.05,1,1,0.682,0,0.0,-2593.0,-1593.0,0.0,-977.7128036669028,22.287196333097313,0.0,-985.7120257685108,14.28797423148742
2021-2022,Leeds,Arsenal,1.0,4.0,9.0,21.0,A,3.9,3.8,1.83,0.24,0.25,0.51,2,1,0.396,1,-50.0,-2643.0,-1643.0,-1.1143598166548656,-978.8271634835577,21.172836516442448,-0.6908614030307784,-986.4028871715416,13.597112828456641
2021-2022,Newcastle,Man City,0.0,4.0,5.0,18.0,A,13.0,7.5,1.18,0.07,0.13,0.8,2,2,0.584,0,0.0,-2643.0,-1643.0,0.0,-978.8271634835577,21.172836516442448,0.0,-986.4028871715416,13.597112828456641
2021-2022,Wolves,Chelsea,0.0,0.0,4.0,8.0,D,7.0,4.2,1.5,0.14,0.23,0.64,0,2,0.432,0,-0.0,-2643.0,-1643.0,0.0,-978.8271634835577,21.172836516442448,0.0,-986.4028871715416,13.597112828456641
2021-2022,Tottenham,Liverpool,2.0,2.0,10.0,18.0,D,5.25,4.75,1.53,0.18,0.2,0.62,0,2,0.432,0,-0.0,-2643.0,-1643.0,0.0,-978.8271634835577,21.172836516442448,0.0,-986.4028871715416,13.597112828456641
2021-2022,Man City,Leicester,6.0,3.0,17.0,14.0,H,1.18,7.5,13.0,0.8,0.13,0.07,1,1,0.65,0,0.0,-2643.0,-1643.0,0.0,-978.8271634835577,21.172836516442448,0.0,-986.4028871715416,13.597112828456641
2021-2022,Norwich,Arsenal,0.0,5.0,4.0,16.0,A,8.0,4.75,1.4,0.12,0.2,0.68,2,2,0.782,1,19.999999999999996,-2623.0,-1623.0,0.4234567303288489,-978.4037067532288,21.596293246771296,0.21948733964834366,-986.1833998318932,13.816600168104985
2021-2022,Tottenham,Crystal Palace,3.0,0.0,17.0,4.0,H,1.72,3.8,4.75,0.55,0.25,0.2,1,1,0.57,0,0.0,-2623.0,-1623.0,0.0,-978.4037067532288,21.596293246771296,0.0,-986.1833998318932,13.816600168104985
2021-2022,West Ham,Southampton,2.0,3.0,11.0,11.0,A,1.8,3.9,4.2,0.53,0.24,0.23,2,1,0.48,0,-0.0,-2623.0,-1623.0,0.0,-978.4037067532288,21.596293246771296,0.0,-986.1833998318932,13.816600168104985
2021-2022,Aston Villa,Chelsea,1.0,3.0,8.0,10.0,A,5.25,3.8,1.65,0.18,0.25,0.57,2,2,0.654,1,32.49999999999999,-2590.5,-1590.5,0.7018795305200671,-977.7018272227087,22.298172777291363,0.29706688670686415,-985.8863329451864,14.113667054811849
2021-2022,Brighton,Brentford,2.0,0.0,15.0,16.0,H,1.9,3.4,4.2,0.5,0.28,0.22,1,1,0.622,1,44.99999999999999,-2545.5,-1545.5,1.0034177749781112,-976.6984094477307,23.301590552269474,0.49641463468382857,-985.3899183105026,14.610081689495678
2021-2022,Newcastle,Man United,1.0,1.0,13.0,13.0,D,6.5,4.75,1.44,0.15,0.2,0.66,0,2,0.446,0,-0.0,-2545.5,-1545.5,0.0,-976.6984094477307,23.301590552269474,0.0,-985.3899183105026,14.610081689495678
2021-2022,Crystal Palace,Norwich,3.0,0.0,19.0,12.0,H,1.65,3.75,5.5,0.57,0.25,0.17,1,1,0.466,0,0.0,-2545.5,-1545.5,0.0,-976.6984094477307,23.301590552269474,0.0,-985.3899183105026,14.610081689495678
2021-2022,Southampton,Tottenham,1.0,1.0,9.0,21.0,D,3.75,3.5,2.0,0.25,0.27,0.47,0,2,0.378,0,-0.0,-2545.5,-1545.5,0.0,-976.6984094477307,23.301590552269474,0.0,-985.3899183105026,14.610081689495678
2021-2022,Watford,West Ham,1.0,4.0,14.0,13.0,A,3.4,3.6,2.1,0.28,0.27,0.45,2,2,0.38,0,0.0,-2545.5,-1545.5,0.0,-976.6984094477307,23.301590552269474,0.0,-985.3899183105026,14.610081689495678
2021-2022,Leicester,Liverpool,1.0,0.0,6.0,21.0,H,8.0,5.5,1.33,0.12,0.17,0.71,1,2,0.59,0,-0.0,-2545.5,-1545.5,0.0,-976.6984094477307,23.301590552269474,0.0,-985.3899183105026,14.610081689495678
2021-2022,Chelsea,Brighton,1.0,1.0,11.0,18.0,D,1.4,4.5,7.5,0.67,0.21,0.12,0,1,0.706,0,-0.0,-2545.5,-1545.5,0.0,-976.6984094477307,23.301590552269474,0.0,-985.3899183105026,14.610081689495678
2021-2022,Brentford,Man City,0.0,1.0,6.0,12.0,A,19.0,8.0,1.14,0.05,0.12,0.83,2,2,0.702,0,0.0,-2545.5,-1545.5,0.0,-976.6984094477307,23.301590552269474,0.0,-985.3899183105026,14.610081689495678
2021-2022,Man United,Burnley,3.0,1.0,18.0,10.0,H,1.36,5.0,9.0,0.7,0.19,0.11,1,1,0.674,0,0.0,-2545.5,-1545.5,0.0,-976.6984094477307,23.301590552269474,0.0,-985.3899183105026,14.610081689495678
2021-2022,Arsenal,Man City,1.0,2.0,7.0,15.0,A,5.75,4.75,1.5,0.17,0.2,0.63,2,1,0.368,1,-50.0,-2595.5,-1595.5,-1.1650795276134738,-977.8634889753441,22.136511024656,-1.0208563408356475,-986.4107746513382,13.58922534866003
2021-2022,Watford,Tottenham,0.0,1.0,6.0,21.0,A,5.0,4.2,1.61,0.19,0.22,0.59,2,0,0.428,1,-50.0,-2645.5,-1645.5,-1.1068255512328,-978.9703145265769,21.0296854734232,-0.8261631319923994,-987.2369377833306,12.763062216667631
2021-2022,Crystal Palace,West Ham,2.0,3.0,22.0,10.0,A,3.1,3.4,2.3,0.31,0.28,0.41,2,1,0.384,1,-50.0,-2695.5,-1695.5,-1.05148427367116,-980.021798800248,19.97820119975204,-0.4276454612857466,-987.6645832446163,12.335416755381884
2021-2022,Brentford,Aston Villa,2.0,1.0,10.0,16.0,H,3.0,3.3,2.4,0.32,0.29,0.4,1,0,0.418,1,-50.0,-2745.5,-1745.5,-0.998910059987602,-981.0207088602356,18.979291139764438,-0.52049312194208,-988.1850763665584,11.814923633439804
2021-2022,Everton,Brighton,2.0,3.0,17.0,12.0,A,2.75,3.2,2.62,0.34,0.29,0.36,2,2,0.378,0,0.0,-2745.5,-1745.5,0.0,-981.0207088602356,18.979291139764438,0.0,-988.1850763665584,11.814923633439804
2021-2022,Leeds,Burnley,3.0,1.0,22.0,8.0,H,2.05,3.5,3.5,0.46,0.27,0.27,1,1,0.502,0,0.0,-2745.5,-1745.5,0.0,-981.0207088602356,18.979291139764438,0.0,-988.1850763665584,11.814923633439804
2021-2022,Chelsea,Liverpool,2.0,2.0,15.0,10.0,D,3.1,3.5,2.25,0.31,0.27,0.42,0,1,0.406,1,-50.0,-2795.5,-1795.5,-0.9489645569882219,-981.9696734172238,18.030326582776215,-0.4340592104221215,-988.6191355769805,11.380864423017682
2021-2022,Man United,Wolves,0.0,1.0,9.0,19.0,A,1.53,4.33,6.0,0.62,0.22,0.16,2,1,0.444,0,-0.0,-2795.5,-1795.5,0.0,-981.9696734172238,18.030326582776215,0.0,-988.6191355769805,11.380864423017682
2021-2022,Southampton,Brentford,4.0,1.0,12.0,5.0,H,2.05,3.4,3.6,0.46,0.28,0.26,1,1,0.48,0,0.0,-2795.5,-1795.5,0.0,-981.9696734172238,18.030326582776215,0.0,-988.6191355769805,11.380864423017682
2021-2022,West Ham,Norwich,2.0,0.0,13.0,7.0,H,1.28,5.5,10.0,0.73,0.17,0.09,1,0,0.49,1,-50.0,-2845.5,-1845.5,-0.9015163291388109,-982.8711897463626,17.128810253637404,-1.2438057466234276,-989.862941323604,10.137058676394254
